Status da tarefa de depósito;Data da confirmação;Hora da confirmação;Atividade;Tipo proc.depósito;Código de exceção;Fila;Itinerário;Confirmado por;Produto;Descrição breve do produto;Lote;PD origem;Tp.depósito origem;Tarefa depós.p/UC;Qtd.prev.origem UMB;PD destino;Área de atividade;UC de origem;Tipo depós.destino;UC de destino;Qtd.real destino UMB;Qtd.dif.destino UMB;Autor;Data de criação;Hora da criação
C;10/02/2025;15:38:51;INTL;P340;;T-MAN;;JSOUZA;400004275;CIPROFLOXACINO G.PLB 500MG 14CP(*);245130;265.07.2;PR20;;2;DIV ANTIBIOTICO;PR20;5153808;SEG0;60004444338;2;0;JSOUZA;10/02/2025;15:38:51
C;10/02/2025;15:39:39;INTL;P340;;T-MAN;;FARAUJO;400000854;DEFLAZACORTE G.EMS 6MG 20CP;4F0848;224.28.5;FW10;;3;DIV MEDICAMENTO;FW10;10003866973;SEG0;60004444360;3;0;FARAUJO;10/02/2025;15:39:39
C;10/02/2025;15:40:24;INTL;P340;;T-MAN;;FARAUJO;400000854;DEFLAZACORTE G.EMS 6MG 20CP;4J2555;224.28.5;FW10;;2;DIV MEDICAMENTO;FW10;5401868;SEG0;60004444361;2;0;FARAUJO;10/02/2025;15:40:24
C;10/02/2025;15:42:54;INTL;P340;;T-MAN;;WSOUZA;400004778;DEXAMETASONA G.TEU 4MG 10CP;94570486;213.02.4;FW10;;7;DIV MEDICAMENTO;FW10;5410331;SEG0;60004444363;7;0;WSOUZA;10/02/2025;15:42:54
C;10/02/2025;15:43:28;INTL;P340;;T-MAN;;WSOUZA;400004778;DEXAMETASONA G.TEU 4MG 10CP;94570485;213.02.4;FW10;;6;DIV MEDICAMENTO;FW10;5410330;SEG0;60004444364;6;0;WSOUZA;10/02/2025;15:43:28
C;10/02/2025;15:43:53;INTL;P340;;T-MAN;;WSOUZA;400004778;DEXAMETASONA G.TEU 4MG 10CP;94570446;213.02.4;FW10;;12;DIV MEDICAMENTO;FW10;5143653;SEG0;60004444365;12;0;WSOUZA;10/02/2025;15:43:53
C;10/02/2025;15:44:17;INTL;P340;;T-MAN;;WSOUZA;400004778;DEXAMETASONA G.TEU 4MG 10CP;94570438;213.02.4;FW10;;1;DIV MEDICAMENTO;FW10;60004366599;SEG0;60004444366;1;0;WSOUZA;10/02/2025;15:44:17
C;10/02/2025;15:44:49;INTL;P340;;T-MAN;;WSOUZA;400004778;DEXAMETASONA G.TEU 4MG 10CP;94570446;213.02.4;FW10;;1;DIV MEDICAMENTO;FW10;5412376;SEG0;60004444367;1;0;WSOUZA;10/02/2025;15:44:49
C;10/02/2025;15:44:56;INTL;P340;;T-MAN;;DTEIXEIRA;400000209;BELFACTRIM 400MG 20CP SULF+TRIME BEL.;094252;222.22.6;FW10;;42;DIV MEDICAMENTO;FW10;10003773388;SEG0;60004444368;42;0;DTEIXEIRA;10/02/2025;15:44:56
C;10/02/2025;15:46:07;INTL;P340;;T-MAN;;FARAUJO;400000560;TANDENE 30CP PARACETAMOL+ASSOC BUN.;00049112;224.04.2;FW10;;1;DIV MEDICAMENTO;FW10;5410926;SEG0;60004444369;1;0;FARAUJO;10/02/2025;15:46:07
C;10/02/2025;15:46:09;INTL;P340;;T-MAN;;WSOUZA;400004778;DEXAMETASONA G.TEU 4MG 10CP;94570446;213.02.4;FW10;;1;DIV MEDICAMENTO;FW10;5411961;SEG0;60004444370;1;0;WSOUZA;10/02/2025;15:46:09
C;10/02/2025;15:46:30;INTL;P340;;T-MAN;;CLFARIA;400000209;BELFACTRIM 400MG 20CP SULF+TRIME BEL.;094251;334.02.2;ES10;;1;DIV MEDICAMENTO;ES10;10003773386;SEG0;60004444371;1;0;CLFARIA;10/02/2025;15:46:30
C;10/02/2025;15:47:00;INTL;P340;;T-MAN;;GLBONFIM;400002960;DIMAG DIMALATO DE MAG 400MG 60 CAPS MAX.;0305;278.04.7;PR30;;1;DIV MEDICAMENTO;PR30;5140401;SEG0;60004444372;1;0;GLBONFIM;10/02/2025;15:47:00
C;10/02/2025;15:47:06;INTL;P340;;T-MAN;;DTEIXEIRA;400001575;ACETILCISTEINA G. GEO 40MG XPE AD 120ML;2415142;219.05.1;FW10;;21;DIV MEDICAMENTO;FW10;10004060472;SEG0;60004444373;21;0;DTEIXEIRA;10/02/2025;15:47:06
C;10/02/2025;15:47:55;INTL;P340;;T-MAN;;CLFARIA;400000209;BELFACTRIM 400MG 20CP SULF+TRIME BEL.;114290;334.06.2;ES10;;6;DIV MEDICAMENTO;ES10;10004090472;SEG0;60004444374;6;0;CLFARIA;10/02/2025;15:47:55
C;10/02/2025;15:49:00;INTL;P340;;T-MAN;;FARAUJO;400011233;PREDNISOLONA G. NEO 20MG 10 CP;B24J1032;224.05.3;FW10;;9;DIV MEDICAMENTO;FW10;5152733;SEG0;60004444375;9;0;FARAUJO;10/02/2025;15:49:00
C;10/02/2025;15:49:13;INTL;P340;;T-MAN;;FARAUJO;400011233;PREDNISOLONA G. NEO 20MG 10 CP;B24J1032;224.05.3;FW10;;6;DIV MEDICAMENTO;FW10;5251937;SEG0;60004444376;6;0;FARAUJO;10/02/2025;15:49:13
C;10/02/2025;15:49:56;INTL;P340;;T-MAN;;GLBONFIM;400015717;REP INS ATE 4HRS SPRAY 200ML NTX.;0225562405;276.55.4;PR30;;8;DIV MEDICAMENTO;PR30;10003239692;SEG0;60004444378;8;0;GLBONFIM;10/02/2025;15:49:56
C;10/02/2025;15:52:39;INTL;P340;;T-MAN;;DTEIXEIRA;400001591;ANLODIPINO G.GEO 10MG 30CP;2414514;222.06.2;FW10;;3;DIV MEDICAMENTO;FW10;5252224;SEG0;60004444383;3;0;DTEIXEIRA;10/02/2025;15:52:39
C;10/02/2025;15:53:06;INTL;P340;;T-MAN;;DTEIXEIRA;400001591;ANLODIPINO G.GEO 10MG 30CP;2414514;222.06.2;FW10;;56;DIV MEDICAMENTO;FW10;10004085455;SEG0;60004444385;56;0;DTEIXEIRA;10/02/2025;15:53:06
C;10/02/2025;15:53:24;INTL;P340;;T-MAN;;DTEIXEIRA;400001591;ANLODIPINO G.GEO 10MG 30CP;2414514;222.06.2;FW10;;2;DIV MEDICAMENTO;FW10;5401278;SEG0;60004444386;2;0;DTEIXEIRA;10/02/2025;15:53:24
C;10/02/2025;15:53:43;INTL;AUTO;;T-MAN;;WSOUZA;400004893;NISTATINA G.TEU SUS 50ML;2643184;;;X;8;DIV MEDICAMENTO;FW10;5401538;SEG0;5401538;8;0;WSOUZA;10/02/2025;15:53:39
C;10/02/2025;15:54:20;INTL;P340;;T-MAN;;WSOUZA;400004893;NISTATINA G.TEU SUS 50ML;2643184;214.06.5;FW10;;1;DIV MEDICAMENTO;FW10;5411509;SEG0;60004444388;1;0;WSOUZA;10/02/2025;15:54:20
C;10/02/2025;15:54:33;INTL;P340;;T-MAN;;FARAUJO;400001643;DELUMI 7000UI 8CP VITAMINA D GEO.;2406349;225.20.4;FW10;;6;DIV MEDICAMENTO;FW10;10003861597;SEG0;60004444389;6;0;FARAUJO;10/02/2025;15:54:33
C;10/02/2025;15:54:52;INTL;P340;;T-MAN;;WSOUZA;400004893;NISTATINA G.TEU SUS 50ML;2643184;214.06.5;FW10;;2;DIV MEDICAMENTO;FW10;5411502;SEG0;60004444430;2;0;WSOUZA;10/02/2025;15:54:52
C;10/02/2025;15:57:39;INTL;P340;;T-MAN;;FPALORCA;400004718;AMOXICILINA G.TEU 500MG 21CA(*);92010453;212.04.3;FW10;;9;DIV MEDICAMENTO;FW10;5411935;SEG0;60004444431;9;0;FPALORCA;10/02/2025;15:57:39
C;10/02/2025;15:58:08;INTL;P340;;T-MAN;;FPALORCA;400004718;AMOXICILINA G.TEU 500MG 21CA(*);92010453;212.04.3;FW10;;1;DIV MEDICAMENTO;FW10;10004113551;SEG0;60004444432;1;0;FPALORCA;10/02/2025;15:58:08
C;10/02/2025;15:58:39;INTL;P340;;T-MAN;;FPALORCA;400004718;AMOXICILINA G.TEU 500MG 21CA(*);92010454;212.04.3;FW10;;1;DIV MEDICAMENTO;FW10;5411124;SEG0;60004444434;1;0;FPALORCA;10/02/2025;15:58:39
C;10/02/2025;15:59:01;INTL;P340;;T-MAN;;FPALORCA;400004718;AMOXICILINA G.TEU 500MG 21CA(*);92010454;212.04.3;FW10;;1;DIV MEDICAMENTO;FW10;5410324;SEG0;60004444435;1;0;FPALORCA;10/02/2025;15:59:01
C;10/02/2025;16:05:05;INTL;P340;;T-MAN;;JSOUZA;400001270;CEFTRIAXONA G.EUR 1G INJ 1 FR IM+DIL(*);915174A;263.15.6;PR20;;49;DIV ANTIBIOTICO;PR20;5237559;SEG0;60004444437;49;0;JSOUZA;10/02/2025;16:05:05
C;10/02/2025;16:13:26;INTL;P340;;T-MAN;;DTEIXEIRA;400003194;NISTATINA G.MDY CR VAG 60G 14 APL;EKP07070;226.02.4;FW10;;1;DIV MEDICAMENTO;FW10;10003912115;SEG0;60004444451;1;0;DTEIXEIRA;10/02/2025;16:13:26
C;10/02/2025;16:22:25;INTL;P340;;T-MAN;;CLFARIA;400001370;OLMESARTANA G.EUR 40MG 30CP;939608;DIV MEDICAMENTO;SEG0;;2;DIV MEDICAMENTO;SEG0;60004418822;SEG0;5401691;2;0;CLFARIA;10/02/2025;16:22:25
C;10/02/2025;16:24:54;INTL;P340;;T-MAN;;DTEIXEIRA;400006778;ACALMIL FITO 20 CP PASSIFLORA+ASSOC MUL.;4G9231;222.23.7;FW10;;4;DIV MEDICAMENTO;FW10;5094138;SEG0;60004444724;4;0;DTEIXEIRA;10/02/2025;16:24:54
C;10/02/2025;16:27:29;INTL;P340;;T-MAN;;CLFARIA;400000448;PREDNISOLONA G.BIO 3MG/ML SOL OR 60ML;2410625;DIV MEDICAMENTO;SEG0;;1;DIV MEDICAMENTO;SEG0;60004377674;SEG0;10004192646;1;0;CLFARIA;10/02/2025;16:27:29
C;10/02/2025;16:28:06;INTL;P340;;T-MAN;;CLFARIA;400000448;PREDNISOLONA G.BIO 3MG/ML SOL OR 60ML;2410625;DIV MEDICAMENTO;SEG0;;1;DIV MEDICAMENTO;SEG0;60004264826;SEG0;60004188251;1;0;CLFARIA;10/02/2025;16:28:06
C;10/02/2025;16:28:40;INTL;P340;;T-MAN;;CLFARIA;400000448;PREDNISOLONA G.BIO 3MG/ML SOL OR 60ML;2410625;DIV MEDICAMENTO;SEG0;;7;DIV MEDICAMENTO;SEG0;60004188251;SEG0;10004192646;7;0;CLFARIA;10/02/2025;16:28:40
C;10/02/2025;16:30:23;INTL;P340;SPLT;T-MAN;;FPALORCA;400000808;CELERGIN XPE 120ML DEXCLOR+BETA EMS.;4G0409;213.03.1;FW10;;5;AVARIAS;FW10;5241336;AVA0;60004444736;5;0;FPALORCA;10/02/2025;16:30:23
C;10/02/2025;16:30:22;INTL;P340;;T-MAN;;CLFARIA;400000448;PREDNISOLONA G.BIO 3MG/ML SOL OR 60ML;2410625;DIV MEDICAMENTO;SEG0;;3;DIV MEDICAMENTO;SEG0;60004103789;SEG0;10004192646;3;0;CLFARIA;10/02/2025;16:30:22
C;10/02/2025;16:40:32;INTL;P340;;T-MAN;;FPALORCA;400004736;BROMOPRIDA G.TEU 4MG/ML GTS 20ML;2029094;211.06.1;FW10;;2;DIV MEDICAMENTO;FW10;10003969714;SEG0;60004444892;2;0;FPALORCA;10/02/2025;16:40:32
C;10/02/2025;16:40:58;INTL;P340;;T-MAN;;FPALORCA;400004736;BROMOPRIDA G.TEU 4MG/ML GTS 20ML;2029092;211.06.1;FW10;;2;DIV MEDICAMENTO;FW10;10003777391;SEG0;60004444893;2;0;FPALORCA;10/02/2025;16:40:58
C;10/02/2025;16:41:28;INTL;P340;;T-MAN;;FPALORCA;400004736;BROMOPRIDA G.TEU 4MG/ML GTS 20ML;2029094;211.06.1;FW10;;8;DIV MEDICAMENTO;FW10;10003969734;SEG0;60004444895;8;0;FPALORCA;10/02/2025;16:41:28
C;10/02/2025;16:41:56;INTL;P340;;T-MAN;;FPALORCA;400004736;BROMOPRIDA G.TEU 4MG/ML GTS 20ML;2029094;211.06.1;FW10;;6;DIV MEDICAMENTO;FW10;10003969737;SEG0;60004444896;6;0;FPALORCA;10/02/2025;16:41:56
C;10/02/2025;16:42:56;INTL;P340;;T-MAN;;FPALORCA;400004310;GLICLAZIDA G.PLB 60MG 30CP LIB PROL;3023642;211.04.4;FW10;;15;DIV MEDICAMENTO;FW10;10003659409;SEG0;60004444900;15;0;FPALORCA;10/02/2025;16:42:56
C;10/02/2025;16:43:18;INTL;P340;;T-MAN;;DTEIXEIRA;400001782;TIOCONAZOL+TIN G.GEO CR VAG 35G 7APL;2414135;221.23.7;PR10;;1;DIV MEDICAMENTO;PR10;5412655;SEG0;60004444901;1;0;DTEIXEIRA;10/02/2025;16:43:18
C;10/02/2025;16:43:47;INTL;P340;;T-MAN;;GLBONFIM;400005019;VIOLETA GENCIANA 30ML UNI.;005711;278.10.3;PR30;;2;DIV MEDICAMENTO;PR30;5030636;SEG0;60004444902;2;0;GLBONFIM;10/02/2025;16:43:47
C;10/02/2025;16:45:19;INTL;P340;;T-MAN;;DTEIXEIRA;400001782;TIOCONAZOL+TIN G.GEO CR VAG 35G 7APL;2414135;221.23.7;PR10;;5;DIV MEDICAMENTO;PR10;5412913;SEG0;60004444903;5;0;DTEIXEIRA;10/02/2025;16:45:19
C;10/02/2025;16:51:47;INTL;P340;;T-MAN;;CLFARIA;400005068;HEPATOVIT ABACAXI 60 FLC 10ML VIT.;3229011/24;224.23.4;FW10;;2;DIV MEDICAMENTO;FW10;10004116814;SEG0;60004444906;2;0;CLFARIA;10/02/2025;16:51:47
C;10/02/2025;16:52:06;INTL;P340;;T-MAN;;CLFARIA;400005068;HEPATOVIT ABACAXI 60 FLC 10ML VIT.;3229013/24;224.23.4;FW10;;2;DIV MEDICAMENTO;FW10;10004116786;SEG0;60004444907;2;0;CLFARIA;10/02/2025;16:52:06
C;10/02/2025;16:52:22;INTL;P340;;T-MAN;;CLFARIA;400005068;HEPATOVIT ABACAXI 60 FLC 10ML VIT.;3229013/24;224.23.4;FW10;;2;DIV MEDICAMENTO;FW10;5237449;SEG0;60004444909;2;0;CLFARIA;10/02/2025;16:52:22
C;10/02/2025;16:56:05;INTL;P340;;T-MAN;;CLFARIA;400000561;TANDERALGIN 15CP PARACETAMOL+ASSOC DEL.;00051770;223.06.3;FW10;;3;DIV MEDICAMENTO;FW10;5401657;SEG0;60004445041;3;0;CLFARIA;10/02/2025;16:56:05
C;10/02/2025;16:57:46;INTL;P340;;T-MAN;;CLFARIA;400016053;DOMPERIDONA     10MG   30CP G. NEO;B24C2794;223.21.2;FW10;;3;DIV MEDICAMENTO;FW10;10003791270;SEG0;60004445042;3;0;CLFARIA;10/02/2025;16:57:46
C;10/02/2025;17:08:09;INTL;P340;SPLT;T-MAN;;JCARLOS;400002101;AMBROXOL G.GLO XPE AD 30MG/5ML 120ML;A37A00124;222.07.1;FW10;;1;AVARIAS;FW10;10003429916;AVA0;60004445045;1;0;JCARLOS;10/02/2025;17:08:09
C;10/02/2025;17:12:02;INTL;P340;SPLT;T-MAN;;JCARLOS;400001591;ANLODIPINO G.GEO 10MG 30CP;2414513;222.06.2;FW10;;1;AVARIAS;FW10;5400776;AVA0;60004445046;1;0;JCARLOS;10/02/2025;17:12:02
C;10/02/2025;17:31:06;INTL;P340;;T-MAN;;BLSILVA;400004898;OMEPRAZOL G.TEU 20MG 56 CA;81721424;231.17.1;PR70;;1;DIV MEDICAMENTO;PR70;10004118380;SEG0;60004445048;1;0;BLSILVA;10/02/2025;17:31:06
C;10/02/2025;17:33:58;INTL;AUTO;;T-MAN;;GMOREIRA;400003725;CIPROFIBRATO G.NEO 100MG 30CP;B24J1848;;;X;1;AVARIAS;DEV0;10004240571;AVA0;10004240571;1;0;GMOREIRA;10/02/2025;17:33:52
C;10/02/2025;17:44:12;INTL;AUTO;;T-MAN;;GMOREIRA;400000803;CEFALEXINA G.EMS 500MG 10CP(*);4M4920;;;X;1;AVARIAS;Y910;10004241211;AVA0;10004241211;1;0;GMOREIRA;10/02/2025;17:44:08
C;10/02/2025;17:52:00;INTL;P340;;T-MAN;;GLBONFIM;400007578;CONDRIGEN TRIO MSM+COL+AH+VITC 60CP MAX.;0139;279.37.4;PR30;;1;DIV MEDICAMENTO;PR30;5082534;SEG0;60004445573;1;0;GLBONFIM;10/02/2025;17:52:00
C;10/02/2025;17:58:50;INTL;P340;;T-MAN;;DTEIXEIRA;400007880;ROSUVASTATINA G. TOR 10MG 30 CP;CJP7K039;224.01.2;FW10;;56;DIV MEDICAMENTO;FW10;5411760;SEG0;60004445788;56;0;DTEIXEIRA;10/02/2025;17:58:50
C;10/02/2025;18:04:25;INTL;P340;SPLT;T-MAN;;JSOUZA;400006382;HELMIZOL GEL VAG 100MG/G 50G10AP TEU.(*);9192081;262.05.3;PR20;;1;AVARIAS;PR20;5401576;AVA0;60004445860;1;0;JSOUZA;10/02/2025;18:04:25
C;10/02/2025;18:13:29;INTL;P340;;T-MAN;;DTEIXEIRA;400009944;VITAMINA D3 50000UI 8CA COLECALCIF. NEO.;B24K0820;222.03.3;FW10;;33;DIV MEDICAMENTO;FW10;5412857;SEG0;60004445878;33;0;DTEIXEIRA;10/02/2025;18:13:29
C;10/02/2025;18:21:52;INTL;P340;;T-MAN;;DTEIXEIRA;400002209;PREDNISONA G.GLO 20MG 20CP;A18B01424;222.05.4;FW10;;1;DIV MEDICAMENTO;FW10;5240712;SEG0;60004445879;1;0;DTEIXEIRA;10/02/2025;18:21:52
C;10/02/2025;18:39:38;INTL;P340;;T-MAN;;GLBONFIM;400005152;FITA MICRO BRANCA 2,5CMX0,9CM MIS.;NAM22401;277.11.4;PR30;;11;DIV MEDICAMENTO;PR30;5123502;SEG0;60004446229;11;0;GLBONFIM;10/02/2025;18:39:38
C;10/02/2025;18:57:42;INTL;P340;;T-MAN;;DTEIXEIRA;400002008;NITAZOXANIDA G.GER 500MG 6CP;4F9747;223.06.1;FW10;;62;DIV MEDICAMENTO;FW10;5401081;SEG0;60004446500;62;0;DTEIXEIRA;10/02/2025;18:57:42
C;10/02/2025;19:00:35;INTL;P340;SPLT;T-MAN;;WSOUZA;400004701;ACICLOVIR G.TEU 200MG 25CP;28766497;214.01.6;FW10;;1;AVARIAS;FW10;5412345;AVA0;60004446616;1;0;WSOUZA;10/02/2025;19:00:35
C;10/02/2025;19:04:20;INTL;P340;;T-MAN;;WSOUZA;400005218;GASTROGEL FRESH SUS MENTA 240ML MED.;OA1868;212.06.1;FW10;;4;DIV MEDICAMENTO;FW10;5412782;SEG0;60004446617;4;0;WSOUZA;10/02/2025;19:04:20
C;10/02/2025;19:11:43;INTL;P340;SPLT;T-MAN;;WSOUZA;400006101;CALMAZIL 215MG30CA VALERIANA OFFIC. AIR.;24B0020;214.28.6;FW10;;2;AVARIAS;FW10;5153888;AVA0;60004446620;2;0;WSOUZA;10/02/2025;19:11:43
C;10/02/2025;19:26:29;INTL;P340;;T-MAN;;FPALORCA;400010750;HEMIFUMARATO BISOPR G. GER 2,5MG 30 CP;4C7106;215.37.4;FW10;;1;DIV MEDICAMENTO;FW10;5112086;SEG0;60004446962;1;0;FPALORCA;10/02/2025;19:26:29
C;10/02/2025;19:28:31;INTL;P340;;T-MAN;;FPALORCA;400010750;HEMIFUMARATO BISOPR G. GER 2,5MG 30 CP;4A8121;215.37.4;FW10;;6;DIV MEDICAMENTO;FW10;10004092963;SEG0;60004446965;6;0;FPALORCA;10/02/2025;19:28:31
C;10/02/2025;19:32:27;INTL;P340;SPLT;T-MAN;;AMSILVA;400003495;CEFAGEL 500MG 10CA CEFALEXINA MUL.(*);4N4682;265.07.5;PR20;;3;AVARIAS;PR20;10002539329;AVA0;60004447080;3;0;AMSILVA;10/02/2025;19:32:27
C;10/02/2025;19:43:04;INTL;P340;;T-MAN;;WSOUZA;400004805;ENALAPRIL G.TEU 20MG 30CP;2627623;215.07.4;FW10;;1;DIV MEDICAMENTO;FW10;5412957;SEG0;60004447312;1;0;WSOUZA;10/02/2025;19:43:04
C;10/02/2025;19:54:30;INTL;P340;;T-MAN;;WSOUZA;400006266;BISMU-JET 25MG GTS 20ML PROCAI.+ASS LEG.;4M6633;215.02.1;FW10;;1;DIV MEDICAMENTO;FW10;5411449;SEG0;60004447533;1;0;WSOUZA;10/02/2025;19:54:30
C;10/02/2025;20:20:58;INTL;P340;SPLT;T-MAN;;WSOUZA;400004805;ENALAPRIL G.TEU 20MG 30CP;2627623;215.07.4;FW10;;1;DIV MEDICAMENTO;FW10;5412961;SEG0;60004447855;1;0;WSOUZA;10/02/2025;20:20:58
C;10/02/2025;20:21:47;INTL;P340;SPLT;T-MAN;;WSOUZA;400004805;ENALAPRIL G.TEU 20MG 30CP;2627623;215.07.4;FW10;;1;AVARIAS;FW10;5412961;AVA0;60004447856;1;0;WSOUZA;10/02/2025;20:21:47
C;10/02/2025;20:28:53;INTL;P340;;T-MAN;;FPALORCA;400007595;OLMESARTANA + HCTZ G. EMS 20/12,5MG 30CP;4K7382;213.13.7;FW10;;2;DIV MEDICAMENTO;FW10;5251920;SEG0;60004447644;2;0;FPALORCA;10/02/2025;20:28:53
C;10/02/2025;20:36:23;INTL;P340;;T-MAN;;FPALORCA;400005399;HIDRAPLEX PO AGUA DECOCO 4ENV28,97G NAT.;0028585;213.04.4;FW10;;2;DIV MEDICAMENTO;FW10;10003766145;SEG0;60004447987;2;0;FPALORCA;10/02/2025;20:36:23
C;10/02/2025;21:25:26;INTL;P340;;T-MAN;;GLBONFIM;400004254;AGIL C 45MG 25 PAST GOMA VITAMINA C PLB.;1109202402;278.01.7;PR30;;2;DIV MEDICAMENTO;PR30;5402238;SEG0;60004448535;2;0;GLBONFIM;10/02/2025;21:25:26
C;10/02/2025;21:30:24;INTL;P340;;T-MAN;;GLBONFIM;400016382;CEKLIN FOR C VIT C+ARG+ZINCO 16CP EF KLG;115/24;274.08.3;PR30;;1;DIV MEDICAMENTO;PR30;10003474061;SEG0;60004448548;1;0;GLBONFIM;10/02/2025;21:30:24
C;10/02/2025;22:57:22;INTL;P340;;T-MAN;;WMONTEIRO;400010866;LEVETIRACETAM G. SAN 250MG 30 CP (C1);PA2125;255.38.1;PR50;;1;DIV CONTROLADO;PR50;5251706;SEG0;60004448736;1;0;WMONTEIRO;10/02/2025;22:57:22
C;10/02/2025;23:55:03;INTL;P340;;T-MAN;;WMONTEIRO;400003047;AMITRIPTILINA G.MDY 25MG 30CP(C1);EKP09553;255.04.6;PR50;;1;DIV CONTROLADO;PR50;5131385;SEG0;60004448752;1;0;WMONTEIRO;10/02/2025;23:55:03
C;08/02/2025;04:57:04;INTL;Y999;;T-MAN;;NSSILVA;400000710;ALKAGEL MENTA SUS 240ML HIDRO+ASSOC EMS.;4H8634;225.33.1;FW10;X;35;DIV MEDICAMENTO;FW10;10004217024;SEG0;10004217024;35;0;NSSILVA;08/02/2025;04:57:04
C;08/02/2025;06:55:55;;CANC;;;;LCARVALHO;400003414;CURATIVO FLEX BEGE 40 UN MIS.;NBG26501;GI-RJ06;Y920;X;2;DIV MEDICAMENTO;;60004442042;SEG0;60004442042;2;0;LCARVALHO;08/02/2025;06:55:55
C;08/02/2025;07:12:16;;CANC;;;;LASSIS;400004897;OMEPRAZOL G.TEU 20MG 28 CA;08711217;GI-RJ06;Y920;X;2;DIV MEDICAMENTO;;60004442045;SEG0;60004442045;2;0;LASSIS;08/02/2025;07:12:16
C;07/02/2025;03:17:58;;CANC;;;;LCARVALHO;400003155;HIDROCLOROTIAZIDA G.SNF 50MG 20CP;ERA05908;GI-RJ06;Y920;X;1;DIV MEDICAMENTO;;60004435879;SEG0;60004435879;1;0;LCARVALHO;07/02/2025;03:17:58
C;07/02/2025;10:18:30;INTL;P340;;T-MAN;;SVENANCIO;400004621;ROSUVASTATINA G.SAN 10MG 30CP;PA5444;229.06.5;FW10;;1;DIV MEDICAMENTO;FW10;10004174741;SEG0;60004436238;1;0;SVENANCIO;07/02/2025;10:18:30
C;07/02/2025;11:32:54;INTL;Y999;;T-MAN;;VSANTOS;400004915;QUETIAPINA G.TEU 100MG 30CP(C1);2111335;173.04.2.3;PK50;X;100;DIV CONTROLADO;PK50;10003966597;SEG0;10003966597;100;0;VSANTOS;07/02/2025;11:32:54
C;07/02/2025;12:01:00;INTL;P340;;T-MAN;;WSOUZA;400006053;NORET+ESTRADIOL G.EUR 50/5MG/ML 1 AP+SER;890458;211.21.5;PR00;;1;DIV MEDICAMENTO;PR10;5411956;SEG0;60004436607;1;0;WSOUZA;07/02/2025;12:01:00
C;07/02/2025;13:50:40;INTL;P340;;T-MAN;;FARAUJO;400003687;AMOXICILINA G.NEO 500MG 21CA(*);B24K1758;224.05.2;FW10;;5;DIV MEDICAMENTO;FW10;5241676;SEG0;60004436948;5;0;FARAUJO;07/02/2025;13:50:40
C;07/02/2025;13:51:11;INTL;P340;;T-MAN;;FARAUJO;400003687;AMOXICILINA G.NEO 500MG 21CA(*);B24K1758;224.05.2;FW10;;2;DIV MEDICAMENTO;FW10;10004048854;SEG0;60004436961;2;0;FARAUJO;07/02/2025;13:51:11
C;07/02/2025;13:51:22;INTL;P340;;T-MAN;;FARAUJO;400003687;AMOXICILINA G.NEO 500MG 21CA(*);B24K1758;224.05.2;FW10;;2;DIV MEDICAMENTO;FW10;5250365;SEG0;60004436963;2;0;FARAUJO;07/02/2025;13:51:22
C;07/02/2025;13:51:57;INTL;P340;;T-MAN;;FARAUJO;400003687;AMOXICILINA G.NEO 500MG 21CA(*);B24K1758;224.05.2;FW10;;9;DIV MEDICAMENTO;FW10;5250411;SEG0;60004436965;9;0;FARAUJO;07/02/2025;13:51:57
C;07/02/2025;13:52:08;INTL;P340;;T-MAN;;FARAUJO;400003687;AMOXICILINA G.NEO 500MG 21CA(*);B24L0681;224.05.2;FW10;;3;DIV MEDICAMENTO;FW10;5151323;SEG0;60004436966;3;0;FARAUJO;07/02/2025;13:52:08
C;07/02/2025;13:52:23;INTL;P340;;T-MAN;;FARAUJO;400003687;AMOXICILINA G.NEO 500MG 21CA(*);B24L0681;224.05.2;FW10;;3;DIV MEDICAMENTO;FW10;5241423;SEG0;60004436967;3;0;FARAUJO;07/02/2025;13:52:23
C;07/02/2025;13:54:25;INTL;P340;;T-MAN;;FARAUJO;400003486;BUPROVIL 300MG 20X10CP IBUPROFENO MUL.;4I7285;224.26.6;FW10;;2;DIV MEDICAMENTO;FW10;10003505900;SEG0;60004436970;2;0;FARAUJO;07/02/2025;13:54:25
C;07/02/2025;13:55:21;INTL;P340;SPLT;T-MAN;;SVENANCIO;400011213;FOSFATO SITAGLIPTINA G. RAN 50MG 30 CP;PTF1275A;230.31.7;PR10;;12;DIV MEDICAMENTO;PR10;5401253;SEG0;60004436972;12;0;SVENANCIO;07/02/2025;13:55:21
C;07/02/2025;14:23:25;INTL;P340;SPLT;T-MAN;;AMSILVA;400005068;HEPATOVIT ABACAXI 60 FLC 10ML VIT.;084891;AVARIAS;AVA0;;6;AVARIAS;AVA0;5252091;AVA0;60004437300;6;0;AMSILVA;07/02/2025;14:23:25
C;07/02/2025;14:30:22;INTL;P340;;T-MAN;;AMSILVA;400006776;SULFATO FERROSO 60 CP PVT.;5335-004/2;DIV MEDICAMENTO;SEG0;;2;AVARIAS;SEG0;5144569;AVA0;60004437383;2;0;AMSILVA;07/02/2025;14:30:22
C;07/02/2025;14:33:15;INTL;P340;;T-MAN;;AMSILVA;400005190;NEOSORO SOL NASAL AD 30ML BENZALC. NEO.;B24E1336;DIV MEDICAMENTO;SEG0;;2;AVARIAS;SEG0;10004188979;AVA0;60004437443;2;0;AMSILVA;07/02/2025;14:33:15
